TransactionID,Date,CustomerID,CustomerName,Branch,ProductCategory,ProductName,Quantity,UnitPrice,TotalAmount,PaymentMethod,Month,Weekday,City,CalculatedTotal
TXN104810,2025-02-23,CUST1013,Kiran Shrestha,Biratnagar - Main Road,Grocery,Salt 1kg,4,557.68,2230.72,Cash,February,Sunday,Biratnagar,2230.72
TXN105094,2025-03-19,CUST1061,Bikash Shrestha,Biratnagar - Main Road,Apparel,Winter Jacket,4,930.91,3723.64,Cash,March,Wednesday,Biratnagar,3723.64
TXN104352,2025-01-01,CUST1055,Rohit Poudel,Lalitpur - Pulchowk,Beverages,Tea Leaves (Ilam) 250g,4,91.98,367.92,Cash,January,Wednesday,Lalitpur,367.92
TXN101453,2025-09-30,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Electronics,USB Cable Type-C,3,361.77,1085.31,eSewa,September,Tuesday,Pokhara,1085.31
TXN102013,2025-11-15,CUST1016,Unknown,Chitwan - Bharatpur,Apparel,Kids Frock,3,2135.37,6406.11,Debit/Credit Card,November,Saturday,Chitwan,6406.11
TXN105777,2025-12-04,CUST1069,Unknown,Lalitpur - Pulchowk,Beverages,Coca-Cola 1.5L,4,329.72,1318.88,Cash,December,Thursday,Lalitpur,1318.88
TXN100790,2025-10-24,CUST1031,Sabnam Khadka,Bhaktapur - Suryabinayak,Personal Care,Nivea Body Lotion,1,94.71,94.71,eSewa,October,Friday,Bhaktapur,94.71
TXN101461,2025-04-17,CUST1130,Alina Rai,Bhaktapur - Suryabinayak,Apparel,Socks (3-pair pack),4,1016.48,4065.92,Cash,April,Thursday,Bhaktapur,4065.92
TXN100432,2025-09-19,CUST1055,Rohit Poudel,Lalitpur - Pulchowk,Grocery,Basmati Rice 5kg,1,304.99,304.99,Cash,September,Friday,Lalitpur,304.99
TXN104309,2025-06-22,CUST1049,Sarita Bhattarai,Kathmandu - New Road,Personal Care,Colgate Toothpaste,3,426.73,1280.19,Khalti,June,Sunday,Kathmandu,1280.19
TXN105643,2025-11-10,CUST1020,Deepak Magar,Kathmandu - New Road,Apparel,Winter Jacket,4,914.19,3656.76,Khalti,November,Monday,Kathmandu,3656.76
TXN103866,2025-05-23,CUST1078,Bijay Magar,Kathmandu - Kupondole,Electronics,Wall Clock,4,2352.41,9409.64,Cash,May,Friday,Kathmandu,9409.64
TXN104270,2025-11-11,CUST1050,Manisha Rai,Pokhara - Lakeside,Beverages,Nescafe Coffee 100g,2,313.64,627.28,eSewa,November,Tuesday,Pokhara,627.28
TXN101383,2025-07-22,CUST1075,Deepak Magar,Butwal - Traffic Chowk,Grocery,Mustard Oil 1L,4,138.13,552.52,eSewa,July,Tuesday,Butwal,552.52
TXN100839,2025-09-14,CUST1061,Bikash Shrestha,Bhaktapur - Suryabinayak,Beverages,Real Juice 1L,3,129.49,388.47,Khalti,September,Sunday,Bhaktapur,388.47
TXN101418,2025-11-01,CUST1008,Alina Tamang,Bhaktapur - Suryabinayak,Bakery,Butter Cookies,1,344.2,344.2,Debit/Credit Card,November,Saturday,Bhaktapur,344.2
TXN102741,2025-09-05,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Personal Care,Dove Soap,3,217.69,653.07,eSewa,September,Friday,Butwal,653.0699999999999
TXN102371,2025-09-15,CUST1078,Bijay Magar,Kathmandu - Kupondole,Personal Care,Sanitary Pads Pack,3,573.65,1720.95,eSewa,September,Monday,Kathmandu,1720.9499999999998
TXN101043,2025-11-18,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Personal Care,Dove Soap,2,422.79,845.58,Khalti,November,Tuesday,Kathmandu,845.58
TXN101973,2025-10-05,CUST1130,Alina Rai,Pokhara - Lakeside,Personal Care,Nivea Body Lotion,4,425.02,1700.08,eSewa,October,Sunday,Pokhara,1700.08
TXN103632,2025-02-25,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Grocery,Salt 1kg,2,184.92,369.84,Cash,February,Tuesday,Pokhara,369.84
TXN104250,2025-09-20,CUST1056,Alina Shrestha,Kathmandu - New Road,Electronics,Extension Board,4,396.45,1585.8,eSewa,September,Saturday,Kathmandu,1585.8
TXN103669,2025-11-10,CUST1104,Kritika Lama,Lalitpur - Pulchowk,Beverages,Real Juice 1L,2,279.16,558.32,Khalti,November,Monday,Lalitpur,558.32
TXN104619,2025-05-08,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Apparel,Socks (3-pair pack),3,1908.95,5726.85,Cash,May,Thursday,Pokhara,5726.85
TXN103281,2025-11-19,CUST1134,Unknown,Pokhara - Lakeside,Beverages,Tea Leaves (Ilam) 250g,1,234.66,234.66,Cash,November,Wednesday,Pokhara,234.66
TXN104565,2025-10-02,CUST1061,Bikash Shrestha,Bhaktapur - Suryabinayak,Beverages,Nescafe Coffee 100g,4,452.43,1809.72,Cash,October,Thursday,Bhaktapur,1809.72
TXN103165,2025-10-14,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Beverages,Coca-Cola 1.5L,1,112.18,112.18,eSewa,October,Tuesday,Kathmandu,112.18
TXN102641,2025-09-16,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Dairy,Yogurt (Dahi) 500g,4,69.89,279.56,eSewa,September,Tuesday,Kathmandu,279.56
TXN100498,2025-09-02,CUST1070,Alina Rai,Kathmandu - Kupondole,Grocery,Wheat Flour 5kg,4,738.9,2955.6,Cash,September,Tuesday,Kathmandu,2955.6
TXN100462,2025-03-24,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Household,Surf Excel 1kg,2,952.66,1905.32,Cash,March,Monday,Butwal,1905.32
TXN105295,2025-09-30,CUST1098,Bijay Khadka,Bhaktapur - Suryabinayak,Grocery,Red Lentil (Masoor Dal) 1kg,4,498.43,1993.72,eSewa,September,Tuesday,Bhaktapur,1993.72
TXN100447,2025-08-05,CUST1138,Bikash Tamang,Bhaktapur - Suryabinayak,Bakery,Sliced Bread,2,318.84,637.68,Debit/Credit Card,August,Tuesday,Bhaktapur,637.68
TXN104473,2025-10-28,CUST1148,Sarita Basnet,Biratnagar - Main Road,Apparel,Socks (3-pair pack),4,1911.51,7646.04,Cash,October,Tuesday,Biratnagar,7646.04
TXN100449,2025-09-04,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Personal Care,Sanitary Pads Pack,2,251.37,502.74,eSewa,September,Thursday,Kathmandu,502.74
TXN103168,2025-11-08,CUST1039,Sabina Thapa,Bhaktapur - Suryabinayak,Dairy,Yogurt (Dahi) 500g,3,207.55,622.65,eSewa,November,Saturday,Bhaktapur,622.6500000000001
TXN105152,2025-01-06,CUST1135,Sabina Bhattarai,Lalitpur - Pulchowk,Dairy,Nimbus Cheese Slices,3,142.25,426.75,Khalti,January,Monday,Lalitpur,426.75
TXN105149,2025-11-03,CUST1019,Sarita Magar,Kathmandu - Kupondole,Grocery,Wai Wai Noodles (pack),2,872.46,1744.92,eSewa,November,Monday,Kathmandu,1744.92
TXN101976,2025-10-01,CUST1041,Sushma Bhattarai,Lalitpur - Pulchowk,Grocery,Red Lentil (Masoor Dal) 1kg,2,158.42,316.84,Cash,October,Wednesday,Lalitpur,316.84
TXN102105,2025-07-04,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Grocery,Salt 1kg,1,554.64,554.64,Unknown,July,Friday,Butwal,554.64
TXN100289,2025-07-23,CUST1086,Prakash Adhikari,Kathmandu - Kupondole,Household,Harpic Toilet Cleaner,1,979.22,979.22,Khalti,July,Wednesday,Kathmandu,979.22
TXN101164,2025-09-11,CUST1078,Bijay Magar,Kathmandu - Kupondole,Beverages,Tea Leaves (Ilam) 250g,3,434.12,1302.36,eSewa,September,Thursday,Kathmandu,1302.3600000000001
TXN102152,2025-10-12,CUST1067,Anita Shrestha,Kathmandu - Kupondole,Electronics,Power Bank 10000mAh,2,2160.3,4320.6,eSewa,October,Sunday,Kathmandu,4320.6
TXN100320,2025-03-30,CUST1102,Sandip Tamang,Butwal - Traffic Chowk,Grocery,Basmati Rice 5kg,1,312.8,312.8,Debit/Credit Card,March,Sunday,Butwal,312.8
TXN102534,2025-07-09,CUST1057,Neha Karki,Kathmandu - New Road,Dairy,DDC Milk 1L,2,376.51,753.02,eSewa,July,Wednesday,Kathmandu,753.02
TXN105727,2025-02-02,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Grocery,Wheat Flour 5kg,1,876.02,876.02,Khalti,February,Sunday,Kathmandu,876.02
TXN103874,2025-06-19,CUST1093,Aashish Magar,Kathmandu - Kupondole,Grocery,Wai Wai Noodles (pack),4,121.87,487.48,Cash,June,Thursday,Kathmandu,487.48
TXN104779,2025-09-27,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Beverages,Nescafe Coffee 100g,3,308.47,925.41,Khalti,September,Saturday,Kathmandu,925.4100000000001
TXN105943,2025-09-02,CUST1064,Sandip Khadka,Bhaktapur - Suryabinayak,Grocery,Mustard Oil 1L,3,490.62,1471.86,Cash,September,Tuesday,Bhaktapur,1471.8600000000001
TXN103934,2025-05-13,CUST1102,Sandip Tamang,Butwal - Traffic Chowk,Grocery,Mustard Oil 1L,4,303.26,1213.04,eSewa,May,Tuesday,Butwal,1213.04
TXN105492,2025-09-02,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Grocery,Sugar 1kg,4,225.1,900.4,Cash,September,Tuesday,Kathmandu,900.4
TXN101915,2025-03-17,CUST1013,Kiran Shrestha,Biratnagar - Main Road,Electronics,Extension Board,2,1784.91,3569.82,eSewa,March,Monday,Biratnagar,3569.82
TXN102465,2025-10-03,CUST1017,Nabin Lama,Pokhara - Lakeside,Bakery,Sliced Bread,4,140.91,563.64,Cash,October,Friday,Pokhara,563.64
TXN103197,2025-09-12,CUST1127,Sunita Adhikari,Kathmandu - New Road,Household,Steel Lunch Box,4,953.73,3814.92,Unknown,September,Friday,Kathmandu,3814.92
TXN104299,2025-10-12,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Electronics,Extension Board,4,742.72,2970.88,Khalti,October,Sunday,Lalitpur,2970.88
TXN105616,2025-02-22,CUST1019,Sarita Magar,Kathmandu - Kupondole,Dairy,Yogurt (Dahi) 500g,1,308.58,308.58,Debit/Credit Card,February,Saturday,Kathmandu,308.58
TXN100281,2025-10-16,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Beverages,Real Juice 1L,4,400.33,1601.32,Debit/Credit Card,October,Thursday,Kathmandu,1601.32
TXN102449,2025-11-13,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Grocery,Sugar 1kg,4,424.83,1699.32,eSewa,November,Thursday,Pokhara,1699.32
TXN105477,2025-10-28,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Dairy,Nimbus Cheese Slices,3,280.33,840.99,Bank Transfer,October,Tuesday,Butwal,840.99
TXN100565,2025-12-17,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Dairy,Paneer 250g,3,365.32,1095.96,Khalti,December,Wednesday,Butwal,1095.96
TXN105376,2025-11-20,CUST1032,Deepak Khadka,Butwal - Traffic Chowk,Grocery,Sugar 1kg,3,484.52,1453.56,Debit/Credit Card,November,Thursday,Butwal,1453.56
TXN101757,2025-09-08,CUST1023,Bikash Rai,Butwal - Traffic Chowk,Personal Care,Head & Shoulders Shampoo,3,390.46,1171.38,Cash,September,Monday,Butwal,1171.3799999999999
TXN102717,2025-07-24,CUST1042,Manisha Basnet,Bhaktapur - Suryabinayak,Grocery,Mustard Oil 1L,4,278.04,1112.16,Khalti,July,Thursday,Bhaktapur,1112.16
TXN103175,2025-11-21,CUST1015,Sushma Bhattarai,Kathmandu - Kupondole,Grocery,Basmati Rice 5kg,2,328.98,657.96,eSewa,November,Friday,Kathmandu,657.96
TXN101013,2025-10-10,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Apparel,Formal Shirt,4,2479.1,9916.4,Cash,October,Friday,Kathmandu,9916.4
TXN101246,2025-07-24,CUST1119,Nabin Maharjan,Kathmandu - Kupondole,Household,Steel Lunch Box,4,451.31,1805.24,Cash,July,Thursday,Kathmandu,1805.24
TXN100535,2025-09-05,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Personal Care,Head & Shoulders Shampoo,1,374.64,374.64,eSewa,September,Friday,Kathmandu,374.64
TXN102185,2025-12-16,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Bakery,Butter Cookies,3,274.8,824.4,eSewa,December,Tuesday,Lalitpur,824.4000000000001
TXN103402,2025-07-16,CUST1108,Neha Karki,Bhaktapur - Suryabinayak,Beverages,Real Juice 1L,1,176.69,176.69,Cash,July,Wednesday,Bhaktapur,176.69
TXN100190,2025-09-22,CUST1069,Bijay Magar,Lalitpur - Pulchowk,Grocery,Mustard Oil 1L,3,275.28,825.84,Cash,September,Monday,Lalitpur,825.8399999999999
TXN105175,2025-12-07,CUST1095,Neha Khadka,Lalitpur - Pulchowk,Beverages,Tea Leaves (Ilam) 250g,2,403.96,807.92,Khalti,December,Sunday,Lalitpur,807.92
TXN102786,2025-10-09,CUST1014,Neha Basnet,Kathmandu - Kupondole,Apparel,Socks (3-pair pack),1,588.51,588.51,Khalti,October,Thursday,Kathmandu,588.51
TXN102731,2025-10-12,CUST1046,Sarita Karki,Lalitpur - Pulchowk,Grocery,Wheat Flour 5kg,1,458.42,458.42,Cash,October,Sunday,Lalitpur,458.42
TXN102041,2025-10-21,CUST1005,Milan Lama,Butwal - Traffic Chowk,Personal Care,Head & Shoulders Shampoo,1,348.16,348.16,eSewa,October,Tuesday,Butwal,348.16
TXN104371,2025-02-28,CUST1096,Sabnam Magar,Pokhara - Lakeside,Beverages,Real Juice 1L,2,296.71,593.42,Bank Transfer,February,Friday,Pokhara,593.42
TXN103928,2025-02-21,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Dairy,Nimbus Cheese Slices,2,266.66,533.32,Cash,February,Friday,Butwal,533.32
TXN103211,2025-09-16,CUST1045,Sunita Magar,Kathmandu - Kupondole,Personal Care,Head & Shoulders Shampoo,3,574.37,1723.11,Debit/Credit Card,September,Tuesday,Kathmandu,1723.1100000000001
TXN101703,2025-11-04,CUST1145,Manisha Adhikari,Biratnagar - Main Road,Bakery,Butter Cookies,4,149.99,599.96,Cash,November,Tuesday,Biratnagar,599.96
TXN100527,2025-10-18,CUST1056,Alina Shrestha,Kathmandu - New Road,Personal Care,Nivea Body Lotion,1,494.48,494.48,Khalti,October,Saturday,Kathmandu,494.48
TXN103689,2025-03-02,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Beverages,Gorkha Beer (6-pack),4,170.84,683.36,Cash,March,Sunday,Kathmandu,683.36
TXN102135,2025-01-19,CUST1139,Sabnam Adhikari,Bhaktapur - Suryabinayak,Grocery,Wheat Flour 5kg,3,326.86,980.58,Cash,January,Sunday,Bhaktapur,980.58
TXN102459,2025-01-07,CUST1014,Neha Basnet,Kathmandu - Kupondole,Apparel,Kids Frock,1,2838.75,2838.75,eSewa,January,Tuesday,Kathmandu,2838.75
TXN105340,2025-09-23,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Apparel,Cotton T-Shirt,2,418.75,837.5,eSewa,September,Tuesday,Kathmandu,837.5
TXN105070,2025-04-26,CUST1093,Aashish Magar,Bhaktapur - Suryabinayak,Apparel,Winter Jacket,1,960.65,960.65,Cash,April,Saturday,Bhaktapur,960.65
TXN104899,2025-11-02,CUST1050,Manisha Rai,Pokhara - Lakeside,Electronics,Power Bank 10000mAh,1,2485.88,2485.88,Cash,November,Sunday,Pokhara,2485.88
TXN105473,2025-04-25,CUST1076,Bikash Shrestha,Pokhara - Lakeside,Personal Care,Dove Soap,2,535.79,1071.58,Unknown,April,Friday,Pokhara,1071.58
TXN104777,2025-11-11,CUST1078,Bijay Magar,Kathmandu - Kupondole,Grocery,Wheat Flour 5kg,1,682.99,682.99,eSewa,November,Tuesday,Kathmandu,682.99
TXN100205,2025-01-26,CUST1066,Kritika Khadka,Chitwan - Bharatpur,Household,Harpic Toilet Cleaner,3,654.82,1964.46,Khalti,January,Sunday,Chitwan,1964.46
TXN102533,2025-10-11,CUST1010,Anita Karki,Chitwan - Bharatpur,Household,Steel Lunch Box,3,123.35,370.05,eSewa,October,Saturday,Chitwan,370.04999999999995
TXN104019,2025-04-18,CUST1085,Sunita Magar,Bhaktapur - Suryabinayak,Grocery,Sugar 1kg,3,361.88,1085.64,Khalti,April,Friday,Bhaktapur,1085.6399999999999
TXN105647,2025-11-21,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Household,Vim Dishwash Bar,2,719.9,1439.8,eSewa,November,Friday,Kathmandu,1439.8
TXN102198,2025-08-24,CUST1000,Rohit Gurung,Pokhara - Lakeside,Bakery,Khari Biscuit Pack,4,158.46,633.84,Cash,August,Sunday,Pokhara,633.84
TXN104057,2025-04-02,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Household,Steel Lunch Box,1,525.92,525.92,eSewa,April,Wednesday,Pokhara,525.92
TXN101126,2025-11-03,CUST1118,Alina Shrestha,Bhaktapur - Suryabinayak,Beverages,Nescafe Coffee 100g,3,119.35,358.05,eSewa,November,Monday,Bhaktapur,358.04999999999995
TXN104019,2025-04-18,CUST1085,Sunita Magar,Bhaktapur - Suryabinayak,Dairy,Butter 200g,2,302.78,605.56,eSewa,April,Friday,Bhaktapur,605.56
TXN100101,2025-05-06,CUST1057,Neha Karki,Kathmandu - New Road,Dairy,Yogurt (Dahi) 500g,1,304.93,304.93,Cash,May,Tuesday,Kathmandu,304.93
TXN105415,2025-02-20,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Electronics,Power Bank 10000mAh,4,862.66,3450.64,Khalti,February,Thursday,Pokhara,3450.64
TXN100074,2025-05-06,CUST1010,Anita Karki,Chitwan - Bharatpur,Bakery,Butter Cookies,3,280.89,842.67,Cash,May,Tuesday,Chitwan,842.67
TXN105549,2025-02-15,CUST1056,Alina Shrestha,Kathmandu - New Road,Grocery,Wai Wai Noodles (pack),2,338.93,677.86,Cash,February,Saturday,Kathmandu,677.86
TXN104713,2025-04-30,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Household,Vim Dishwash Bar,4,417.42,1669.68,eSewa,April,Wednesday,Butwal,1669.68
TXN101836,2025-06-18,CUST1013,Kiran Shrestha,Biratnagar - Main Road,Personal Care,Sanitary Pads Pack,4,460.84,1843.36,Khalti,June,Wednesday,Biratnagar,1843.36
TXN104615,2025-03-20,CUST1000,Rohit Gurung,Pokhara - Lakeside,Personal Care,Head & Shoulders Shampoo,3,242.48,727.44,eSewa,March,Thursday,Pokhara,727.4399999999999
TXN105158,2025-04-15,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Electronics,Wall Clock,2,1849.4,3698.8,Debit/Credit Card,April,Tuesday,Bhaktapur,3698.8
TXN100993,2025-10-10,CUST1072,Kritika Thapa,Biratnagar - Main Road,Dairy,Paneer 250g,1,164.45,164.45,Cash,October,Friday,Biratnagar,164.45
TXN103510,2025-04-21,CUST1097,Milan Basnet,Kathmandu - New Road,Apparel,Socks (3-pair pack),4,496.36,1985.44,Cash,April,Monday,Kathmandu,1985.44
TXN102306,2025-05-02,CUST1050,Manisha Rai,Pokhara - Lakeside,Bakery,Butter Cookies,3,186.91,560.73,Debit/Credit Card,May,Friday,Pokhara,560.73
TXN102591,2025-10-02,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Beverages,Real Juice 1L,4,161.16,644.64,eSewa,October,Thursday,Butwal,644.64
TXN105763,2025-10-15,CUST1041,Sushma Bhattarai,Lalitpur - Pulchowk,Household,Steel Lunch Box,4,899.55,3598.2,Cash,October,Wednesday,Lalitpur,3598.2
TXN101277,2025-01-30,CUST1045,Sunita Magar,Kathmandu - Kupondole,Beverages,Real Juice 1L,4,425.56,1702.24,eSewa,January,Thursday,Kathmandu,1702.24
TXN104781,2025-03-16,CUST1004,Rajesh Adhikari,Kathmandu - Kupondole,Household,Steel Lunch Box,1,850.8,850.8,Cash,March,Sunday,Kathmandu,850.8
TXN101726,2025-11-27,CUST1055,Rohit Poudel,Lalitpur - Pulchowk,Household,Surf Excel 1kg,1,712.74,712.74,eSewa,November,Thursday,Lalitpur,712.74
TXN104840,2025-02-02,CUST1019,Sarita Magar,Kathmandu - Kupondole,Household,LED Bulb 9W,4,327.94,1311.76,Khalti,February,Sunday,Kathmandu,1311.76
TXN103516,2025-04-07,CUST1137,Sunita Tamang,Kathmandu - New Road,Bakery,Khari Biscuit Pack,2,178.26,356.52,Khalti,April,Monday,Kathmandu,356.52
TXN101816,2025-10-26,CUST1135,Sabina Bhattarai,Lalitpur - Pulchowk,Dairy,Butter 200g,3,75.42,226.26,Cash,October,Sunday,Lalitpur,226.26
TXN105263,2025-01-26,CUST1110,Sushma Karki,Kathmandu - New Road,Personal Care,Dove Soap,2,533.86,1067.72,Khalti,January,Sunday,Kathmandu,1067.72
TXN100015,2025-06-20,CUST1100,Unknown,Pokhara - Lakeside,Apparel,Kids Frock,4,1111.18,4444.72,Khalti,June,Friday,Pokhara,4444.72
TXN104560,2025-09-21,CUST1110,Sushma Karki,Kathmandu - New Road,Apparel,Winter Jacket,4,2757.72,11030.88,eSewa,September,Sunday,Kathmandu,11030.88
TXN102059,2025-08-08,CUST1060,Kritika Tamang,Lalitpur - Pulchowk,Grocery,Basmati Rice 5kg,2,685.31,1370.62,eSewa,August,Friday,Lalitpur,1370.62
TXN104102,2025-06-04,CUST1119,Nabin Maharjan,Kathmandu - New Road,Electronics,Extension Board,2,2299.43,4598.86,Cash,June,Wednesday,Kathmandu,4598.86
TXN104596,2025-06-07,CUST1093,Aashish Magar,Bhaktapur - Suryabinayak,Household,LED Bulb 9W,4,454.96,1819.84,eSewa,June,Saturday,Bhaktapur,1819.84
TXN105663,2025-10-13,CUST1103,Rohit Thapa,Butwal - Traffic Chowk,Personal Care,Head & Shoulders Shampoo,4,420.98,1683.92,Cash,October,Monday,Butwal,1683.92
TXN101935,2025-04-14,CUST1061,Bikash Shrestha,Chitwan - Bharatpur,Personal Care,Head & Shoulders Shampoo,1,203.23,203.23,Cash,April,Monday,Chitwan,203.23
TXN105762,2025-08-23,CUST1008,Alina Tamang,Bhaktapur - Suryabinayak,Household,Steel Lunch Box,1,410.96,410.96,eSewa,August,Saturday,Bhaktapur,410.96
TXN103019,2025-10-14,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Electronics,Wall Clock,2,3006.53,6013.06,Cash,October,Tuesday,Pokhara,6013.06
TXN100135,2025-11-22,CUST1056,Alina Shrestha,Kathmandu - New Road,Beverages,Coca-Cola 1.5L,1,405.86,405.86,Khalti,November,Saturday,Kathmandu,405.86
TXN103335,2025-10-21,CUST1142,Rohit Maharjan,Lalitpur - Pulchowk,Grocery,Wai Wai Noodles (pack),4,813.59,3254.36,Cash,October,Tuesday,Lalitpur,3254.36
TXN105381,2025-05-07,CUST1081,Puja Khadka,Kathmandu - Kupondole,Apparel,Formal Shirt,3,771.51,2314.53,Unknown,May,Wednesday,Kathmandu,2314.5299999999997
TXN100615,2025-01-16,CUST1015,Sushma Bhattarai,Kathmandu - Kupondole,Electronics,Bluetooth Earphones,2,1553.0,3106.0,Cash,January,Thursday,Kathmandu,3106.0
TXN104121,2025-12-26,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Personal Care,Head & Shoulders Shampoo,4,375.41,1501.64,Cash,December,Friday,Butwal,1501.64
TXN102310,2025-11-09,CUST1130,Alina Rai,Bhaktapur - Suryabinayak,Bakery,Sliced Bread,1,223.07,223.07,Bank Transfer,November,Sunday,Bhaktapur,223.07
TXN102240,2025-11-15,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Beverages,Nescafe Coffee 100g,3,424.0,1272.0,Cash,November,Saturday,Kathmandu,1272.0
TXN101966,2025-12-23,CUST1115,Rohit Maharjan,Chitwan - Bharatpur,Beverages,Coca-Cola 1.5L,3,232.25,696.75,Unknown,December,Tuesday,Chitwan,696.75
TXN102424,2025-12-12,CUST1050,Manisha Rai,Pokhara - Lakeside,Electronics,Wall Clock,2,662.62,1325.24,eSewa,December,Friday,Pokhara,1325.24
TXN100835,2025-10-28,CUST1119,Nabin Maharjan,Kathmandu - New Road,Beverages,Coca-Cola 1.5L,3,408.73,1226.19,Debit/Credit Card,October,Tuesday,Kathmandu,1226.19
TXN101712,2025-11-14,CUST1118,Alina Shrestha,Bhaktapur - Suryabinayak,Apparel,Cotton T-Shirt,3,1166.94,3500.82,Cash,November,Friday,Bhaktapur,3500.82
TXN105881,2025-12-27,CUST1025,Kiran Poudel,Kathmandu - New Road,Household,Surf Excel 1kg,3,699.65,2098.95,Cash,December,Saturday,Kathmandu,2098.95
TXN101238,2025-09-24,CUST1016,Neha Poudel,Chitwan - Bharatpur,Electronics,Bluetooth Earphones,3,2371.08,7113.24,Debit/Credit Card,September,Wednesday,Chitwan,7113.24
TXN105873,2025-06-29,CUST1078,Bijay Magar,Kathmandu - Kupondole,Dairy,DDC Milk 1L,2,330.45,660.9,Khalti,June,Sunday,Kathmandu,660.9
TXN103421,2025-08-23,CUST1012,Sabina Maharjan,Pokhara - Lakeside,Personal Care,Head & Shoulders Shampoo,1,317.19,317.19,Debit/Credit Card,August,Saturday,Pokhara,317.19
TXN105487,2025-01-14,CUST1056,Alina Shrestha,Kathmandu - New Road,Grocery,Sugar 1kg,1,579.76,579.76,Khalti,January,Tuesday,Kathmandu,579.76
TXN105165,2025-12-30,CUST1046,Unknown,Lalitpur - Pulchowk,Beverages,Coca-Cola 1.5L,4,117.0,468.0,Khalti,December,Tuesday,Lalitpur,468.0
TXN104494,2025-02-17,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Apparel,Socks (3-pair pack),3,2689.38,8068.14,Cash,February,Monday,Butwal,8068.14
TXN104270,2025-11-11,CUST1050,Manisha Rai,Pokhara - Lakeside,Apparel,Kids Frock,2,876.34,1752.68,Khalti,November,Tuesday,Pokhara,1752.68
TXN105369,2025-11-14,CUST1044,Puja Magar,Butwal - Traffic Chowk,Beverages,Tea Leaves (Ilam) 250g,4,362.97,1451.88,Cash,November,Friday,Butwal,1451.88
TXN102743,2025-04-12,CUST1119,Nabin Maharjan,Kathmandu - New Road,Personal Care,Nivea Body Lotion,3,469.66,1408.98,Bank Transfer,April,Saturday,Kathmandu,1408.98
TXN104173,2025-06-15,CUST1149,Sarita Poudel,Lalitpur - Pulchowk,Personal Care,Colgate Toothpaste,1,528.95,528.95,eSewa,June,Sunday,Lalitpur,528.95
TXN104523,2025-12-25,CUST1088,Deepak Lama,Kathmandu - Kupondole,Household,Harpic Toilet Cleaner,2,1022.74,2045.48,Bank Transfer,December,Thursday,Kathmandu,2045.48
TXN105882,2025-10-19,CUST1013,Kiran Shrestha,Biratnagar - Main Road,Apparel,Kids Frock,4,826.45,3305.8,Debit/Credit Card,October,Sunday,Biratnagar,3305.8
TXN101919,2025-09-24,CUST1062,Prakash Basnet,Pokhara - Lakeside,Household,LED Bulb 9W,1,985.2,985.2,Cash,September,Wednesday,Pokhara,985.2
TXN100681,2025-08-27,CUST1118,Alina Shrestha,Bhaktapur - Suryabinayak,Grocery,Salt 1kg,3,559.12,1677.36,eSewa,August,Wednesday,Bhaktapur,1677.3600000000001
TXN104774,2025-01-30,CUST1012,Sabina Maharjan,Pokhara - Lakeside,Apparel,Cotton T-Shirt,1,1022.64,1022.64,eSewa,January,Thursday,Pokhara,1022.64
